InputID,MasterFrame,ID,Mag,Magerr,RA,Decl,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
9183-3703,1138035063878,10101713803511045520,14.02242,0.053936567232364,121.92084,39.00417,3.59,0,10101713803511,55486.4392433334,1.31,30,565.456,3490.87,94185.296875,241,2,40.8,1.069,5.67,0
9183-3703,1138035063878,10101713803531045331,14.027793,0.0539404316457056,121.92086,39.00421,3.39,0,10101713803531,55486.4509883449,1.25,30,555.221,3506.15,94080.203125,245,0,39.8,1.024,5.72,0
9183-3703,1138035063878,10101713803541045800,14.027492,0.0539344264605828,121.92089,39.00418,3.37,0,10101713803541,55486.456813287,1.23,30,590.282,3500.95,94243.601562,243,0,41.7,1.05,5.74,0
9183-3703,1138035063878,11042913803511046575,13.972338,0.0530781798035106,121.92081,39.00421,3.15,0,11042913803511,55680.1756400581,1.29,40,571.211,3228.25,123678,246,0,39.3,1.031,5.78,0
9183-3703,1138035063878,11042913803521045339,13.980115,0.0531051112297699,121.9208,39.00421,3.13,0,11042913803521,55680.1838195369,1.33,40,569.377,3199.75,122523,241,0,14.1,1.036,5.74,0
9183-3703,1138035063878,11042913803531045710,13.97732,0.0531121770494382,121.92086,39.00419,3.21,0,11042913803531,55680.192073102,1.39,40,549.344,3235.32,122223,233,0,55.2,1.055,5.74,0
9183-3703,1138035063878,11042913803541045301,13.97751,0.053127397296712,121.92085,39.00423,3.27,0,11042913803541,55680.2003683335,1.44,40,579.92,3230.72,121581,247,2,13.7,1.027,5.57,0
9183-3703,1138035063878,11020613803511044706,14.031899,0.0530271249561351,121.92085,39.00422,3.93,0,11020613803511,55598.1819451506,1.11,40,651.524,3482.46,125919,260,2,52.9,1.051,5.58,0
9183-3703,1138035063878,11020613803521044507,14.015372,0.053134269492026,121.92083,39.0042,3.83,0,11020613803521,55598.1887816203,1.09,40,654.589,3451,121293,273,0,81.8,1.026,5.66,0
9183-3703,1138035063878,11020613803531046475,14.043241,0.0530286738745176,121.92088,39.0042,3.86,0,11020613803531,55598.1956529169,1.08,40,637.915,3484.88,125850,252,0,42.9,1.051,5.62,0
9183-3703,1138035063878,11020613803541048376,14.033843,0.0530017852391069,121.92084,39.0042,3.76,0,11020613803541,55598.2025206367,1.06,40,674.404,3476.35,127057,261,0,53.2,1.032,5.76,0
9183-3703,1138035063878,11010313803511045404,14.010035,0.0541492217279056,121.92085,39.00418,4.04,0,11010313803511,55564.251153403,1.18,30,574.101,3517.58,88684.5,242,2,43.3,1.031,5.51,0
9183-3703,1138035063878,11010313803521044251,14.015751,0.0541675860308446,121.92085,39.00421,3.94,0,11010313803521,55564.2585724075,1.15,30,577.556,3486.19,88235.101562,262,0,52.8,1.025,5.51,0
9183-3703,1138035063878,11010313803531047387,14.016163,0.0538475454931353,121.92084,39.00416,3.94,0,11010313803531,55564.2660261574,1.13,30,562.622,3520.69,96662.601562,264,0,50.5,1.033,5.59,0
9183-3703,1138035063878,11010313803541046029,14.01553,0.0540732461534762,121.92082,39.00421,3.91,0,11010313803541,55564.2734451043,1.11,30,599.283,3512.62,90585.703125,250,0,52.8,1.03,5.51,0
9183-3703,1138035063878,11011013803511048165,14.02605,0.0538239820659617,121.92081,39.00421,3.73,0,11011013803511,55571.3027118519,1.02,30,660.388,3463.46,97336.898438,279,0,49.3,1.05,5.75,0
9183-3703,1138035063878,11011013803521046151,14.017248,0.0538082932127787,121.92081,39.00419,3.86,0,11011013803521,55571.3090406368,1.02,30,662.56,3433.33,97790.296875,277,0,13,1.01,5.64,0
9183-3703,1138035063878,11011013803531045753,14.026181,0.0541411116395074,121.92087,39.00415,4.04,0,11011013803531,55571.3154573497,1.01,30,645.641,3467.14,88884.203125,262,0,33.4,1.025,5.55,0
9183-3703,1138035063878,11011013803541041505,14.013398,0.0552316027508686,121.92084,39.00426,3.67,0,11011013803541,55571.3218989815,1.01,30,676.38,3460.02,67540.703125,238,0,5.7,1.019,5.46,0
9183-3703,1138035063878,11012813803511050263,14.032892,0.0538333070042363,121.92082,39.0042,3.65,0,11012813803511,55589.3255320485,1.02,30,648.592,3435.53,97069.101562,270,2,27.7,1.034,5.76,0
9183-3703,1138035063878,11012813803521048555,14.032152,0.0538433388122062,121.9209,39.00417,3.99,0,11012813803521,55589.3320701043,1.03,30,647.113,3404.11,96782.398438,267,0,25.7,1.034,5.68,0
9183-3703,1138035063878,11012813803531049882,14.030212,0.0538323335170832,121.92085,39.00419,3.86,0,11012813803531,55589.3386930209,1.04,30,627.051,3438.28,97097,257,0,33.4,1.066,5.6,0
9183-3703,1138035063878,11012813803541048854,14.026679,0.0538218882067069,121.9208,39.00421,3.88,0,11012813803541,55589.3453245023,1.05,30,658.116,3431.5,97397.203125,274,0,27.8,1.031,5.58,0
9183-3703,1138035063878,11030613803511036010,14.007776,0.0553661261255167,121.92081,39.00426,3.83,0,11030613803511,55626.1232856829,1.07,30,649.191,3418.26,65511.800781,201,0,-19.5,1.002,4.94,0
9183-3703,1138035063878,11030613803521041040,14.024823,0.0541983240680248,121.92082,39.00421,3.79,0,11030613803521,55626.1267451155,1.06,30,649.671,3390.22,87491.5,243,0,25.1,1.009,5.38,0
9183-3703,1138035063878,11030613803531043156,14.023955,0.0541404999288862,121.92082,39.00421,3.8,0,11030613803531,55626.130282905,1.05,30,632.104,3427.32,88899.296875,253,0,44.3,1.033,5.35,0
9183-3703,1138035063878,11030613803541042231,14.023893,0.0541372767985367,121.92081,39.00418,3.83,0,11030613803541,55626.1337282178,1.05,30,665.855,3423.21,88978.898438,238,0,16.4,1.032,5.41,0
9183-3703,1138035063878,11031213803511034889,14.002097,0.0559956094818257,121.9208,39.00419,4,0,11031213803511,55632.1128717015,1.06,20,644.934,3430.67,57257,204,0,-6.2,1.03,4.86,0
9183-3703,1138035063878,11031213803521029927,14.399829,0.0602869938796696,121.92086,39.0043,4.28,0,11031213803521,55632.1156477548,1.05,20,644.012,3404.04,28897.400391,146,0,-85.5,1.063,3.8,0
9183-3703,1138035063878,11031213803531037224,14.019658,0.055718627438477,121.92088,39.00415,4.11,0,11031213803531,55632.1214292824,1.04,20,628.032,3433.64,60658.398438,222,0,49.5,1.023,5.03,0
9183-3703,1138035063878,11031213803541036412,14.023295,0.0559077293892246,121.92084,39.00418,4.2,0,11031213803541,55632.1241989813,1.04,20,662.094,3430.38,58300.398438,209,0,46.2,1.055,4.86,0
9183-3703,1138035063878,8110513803512039360,14.035371,0.0539604861078005,121.92081,39.00417,3.12,0,8110513803512,54775.5039080787,1.01,30,593.019,3363.44,93538,204,2,29.9,1.065,5.49,0
9183-3703,1138035063878,9030313803512040775,14.01361,0.0542964343900338,121.92086,39.00418,3.19,0,9030313803512,54893.1512525117,1.03,24,572.885,3404.92,85187.796875,234,0,40.3,1.023,5.51,0
9183-3703,1138035063878,9030313803522038978,14.010392,0.0542865499469731,121.92088,39.00422,3.19,0,9030313803522,54893.1550395021,1.03,24,571.275,3385.73,85415.203125,243,0,55.7,1.042,5.53,0
9183-3703,1138035063878,9030313803532038626,14.01911,0.0544009041379548,121.92087,39.00421,3.32,0,9030313803532,54893.1588143402,1.03,24,560.533,3409.59,82845.796875,231,0,38.6,1.055,5.38,0
9183-3703,1138035063878,9030313803542039886,13.987425,0.0542671774081082,121.92087,39.00417,3.34,0,9030313803542,54893.1626004165,1.02,24,582.645,3405.99,85863.898438,244,2,41.8,1.025,5.49,0
9183-3703,1138035063878,11102813803511045761,14.009929,0.0536810202188321,121.92082,39.00419,2.91,0,11102813803511,55862.4348201272,1.18,30,673.354,3440.2,101605,218,0,8.9,1.064,5.75,0
9183-3703,1138035063878,11102813803521044900,13.997355,0.0536379666447879,121.92085,39.00423,2.96,0,11102813803521,55862.4429972917,1.15,30,677.527,3407.85,102953,231,0,23,1.038,5.61,0
9183-3703,1138035063878,11102813803531046477,13.986855,0.0535979616193065,121.92084,39.00419,2.93,0,11102813803531,55862.451160463,1.13,30,662.292,3440.55,104233,232,0,19.2,1.073,5.77,0
9183-3703,1138035063878,11102813803541045084,13.994808,0.0536098440763316,121.92086,39.0042,3.14,0,11102813803541,55862.4592957292,1.1,30,699.519,3431.85,103850,231,0,26.8,1.048,5.58,0
9183-3703,1138035063878,11093013803511044866,14.038656,0.054055541475274,121.92084,39.00422,3.62,0,11093013803511,55834.4393646182,1.64,30,508.095,3625.37,91038.703125,233,0,1.2,1.062,5.51,0
9183-3703,1138035063878,11093013803521044920,14.049351,0.0540647036376007,121.92092,39.00424,3.54,0,11093013803521,55834.4463180788,1.58,30,514.009,3597.73,90803.796875,232,0,0.9,1.093,5.55,0
9183-3703,1138035063878,11093013803531046139,14.02782,0.0539748276273933,121.92088,39.00425,3.54,0,11093013803531,55834.4532879167,1.51,30,503.582,3634.91,93153.5,243,0,14.6,1.096,5.62,0
9183-3703,1138035063878,11093013803541044945,14.05106,0.0540235566469102,121.9209,39.00421,3.48,0,11093013803541,55834.4602038544,1.46,30,541.948,3629.7,91866.898438,231,0,3,1.09,5.57,0
9183-3703,1138035063878,11101513803511035514,14.0243,0.0567217545609996,121.9208,39.00423,2.79,0,11101513803511,55849.4981405095,1.1,15,579.36,3431.41,49722,167,0,8.6,1.076,5.13,0
9183-3703,1138035063878,11101513803521035299,14.046401,0.0568243914893194,121.92083,39.00422,2.91,0,11101513803521,55849.5022785531,1.09,15,581.9,3413.09,48792.601562,172,0,16.4,1.102,5.02,0
9183-3703,1138035063878,11101513803531035503,14.0595,0.0569268219903519,121.92085,39.00425,2.77,0,11101513803531,55849.5063750462,1.08,15,563.773,3449.43,47894.101562,166,0,15.4,1.064,5.07,0
9183-3703,1138035063878,11101513803541035940,14.036576,0.0568324140713063,121.92085,39.00423,2.75,0,11101513803541,55849.5105073147,1.07,15,599.148,3444.37,48721.199219,171,2,25.1,1.11,5.03,0
9183-3703,1138035063878,11111813803511045280,14.022316,0.0536427733771391,121.92087,39.00423,2.93,0,11111813803511,55883.487246817,1.01,30,586.068,3362.06,102801,215,0,10.9,1.077,5.6,0
9183-3703,1138035063878,11111813803521045469,14.027305,0.053652359493164,121.92081,39.00422,2.87,0,11111813803521,55883.4929698031,1.01,30,584.306,3330.95,102499,218,0,-0.2,1.055,5.66,0
9183-3703,1138035063878,11111813803531045250,14.036668,0.0536755694951257,121.92082,39.00424,3.03,0,11111813803531,55883.4987038891,1.01,30,565.553,3364.93,101774,224,0,12,1.072,5.59,0
9183-3703,1138035063878,11111813803541045333,14.038966,0.053698898937684,121.92083,39.00426,2.95,0,11111813803541,55883.5044804746,1.01,30,596.583,3356.95,101054,200,2,8.2,1.091,5.61,0
9183-3703,1138035063878,11112713803511047869,14.018363,0.0536474017458119,121.92083,39.00421,3.26,0,11112713803511,55892.4489235184,1.01,30,597.638,3384.56,102655,233,0,16.8,1.095,5.77,0
9183-3703,1138035063878,11112713803521047549,14.013474,0.0536304330097609,121.92082,39.00422,3.23,0,11112713803521,55892.4535596296,1.01,30,598.712,3355.29,103192,235,0,8.4,1.093,5.74,0
9183-3703,1138035063878,11112713803531046445,14.01596,0.0536274152809664,121.92079,39.0042,3.32,0,11112713803531,55892.4582065046,1.01,30,578.974,3390.5,103288,244,0,17.3,1.07,5.66,0
9183-3703,1138035063878,11112713803541047117,14.00504,0.0536053057083112,121.92083,39.0042,3.18,0,11112713803541,55892.4629228702,1.01,30,612.711,3384.58,103996,250,0,3.1,1.066,5.71,0
9183-3703,1138035063878,11122513803511049780,13.991364,0.0536495612413951,121.92085,39.00421,3.01,0,11122513803511,55920.318330023,1.07,30,609.829,3419.3,102587,245,0,23.6,1.1,5.88,0
9183-3703,1138035063878,11122513803521047254,14.000348,0.053679535065906,121.92083,39.0042,2.96,0,11122513803521,55920.3268817244,1.05,30,612.384,3385.06,101651,250,2,19.3,1.078,5.87,0
9183-3703,1138035063878,11122513803531049308,14.007776,0.0536910262439981,121.92086,39.00422,3.08,0,11122513803531,55920.3354102895,1.04,30,597.823,3415.91,101296,236,0,18.6,1.062,5.73,0
9183-3703,1138035063878,11122513803541049041,13.994548,0.0536555124061739,121.92084,39.00421,3.1,0,11122513803541,55920.3439340973,1.03,30,631.795,3405.75,102400,249,0,11.5,1.076,5.87,0
9183-3703,1138035063878,11123013803511046818,14.036242,0.0537289240895915,121.92081,39.00421,3.11,0,11123013803511,55925.4002084374,1.02,30,583.19,3303.89,100140,241,0,11,1.091,5.77,0
9183-3703,1138035063878,11123013803521045529,14.018115,0.0536736058469972,121.92081,39.0042,3.11,0,11123013803521,55925.4039487848,1.02,30,581.119,3275.67,101835,261,2,10.8,1.076,5.77,0
9183-3703,1138035063878,11123013803531046559,14.036683,0.0537291227278939,121.92083,39.00424,3.15,0,11123013803531,55925.4077391899,1.02,30,564.813,3311.95,100134,239,0,2.6,1.058,5.87,0
9183-3703,1138035063878,11123013803541046567,14.035621,0.0537280304672406,121.92081,39.00419,3,0,11123013803541,55925.4115017708,1.03,30,597.489,3308.07,100167,245,0,1.5,1.054,5.9,0
9183-3703,1138035063878,12011413803511047723,13.998821,0.0536617378515492,121.92085,39.00422,2.95,0,12011413803511,55940.2631426854,1.07,30,564.071,3443.63,102205,220,2,28.4,1.073,5.74,0
9183-3703,1138035063878,12011413803521043183,14.012195,0.053698670765649,121.92087,39.00422,2.89,0,12011413803521,55940.2682928243,1.06,30,565.752,3412.6,101061,216,2,34.5,1.065,5.66,0
9183-3703,1138035063878,12011413803531047716,14.000106,0.0536619617040291,121.92083,39.00422,2.82,0,12011413803531,55940.2733663195,1.05,30,550.799,3446.68,102198,214,0,10.2,1.081,5.73,0
9183-3703,1138035063878,12011413803541047525,13.992675,0.0536439452636584,121.92086,39.00422,2.84,0,12011413803541,55940.2784952778,1.04,30,584.686,3441.62,102764,217,2,17.1,1.073,5.71,0
9183-3703,1138035063878,12021013803511040423,13.994856,0.0536746679004002,121.92083,39.00425,2.89,0,12021013803511,55967.2638617246,1.01,30,621.04,3361.02,101802,213,2,21.5,1.058,5.28,0
9183-3703,1138035063878,12021013803521040201,14.020148,0.0537573246166315,121.92082,39.00421,2.77,0,12021013803521,55967.2725939467,1.01,30,617.917,3326.45,99288.296875,192,2,29.3,1.066,5.4,0
9183-3703,1138035063878,12021013803531039899,14.016481,0.0537497650289892,121.92084,39.00418,2.96,0,12021013803531,55967.2811306017,1.01,30,600.174,3356.69,99513.796875,186,0,16.6,1.091,5.35,0
9183-3703,1138035063878,12021013803541039644,14.015988,0.0537501833132515,121.92081,39.00422,2.92,0,12021013803541,55967.2895693868,1.02,30,632.125,3346.78,99501.296875,185,2,11.7,1.091,5.27,0
9183-3703,1138035063878,12022313803511046241,14.038893,0.0538469411337836,121.92084,39.00424,2.99,0,12022313803511,55980.1395057868,1.1,30,650.938,3414.45,96679.796875,231,0,18.5,1.074,5.83,0
9183-3703,1138035063878,12022313803521045045,14.029356,0.0538106795709988,121.92085,39.0042,3.15,0,12022313803521,55980.1462225695,1.08,30,651.854,3381.74,97721.101562,238,0,32.6,1.063,5.68,0
9183-3703,1138035063878,12022313803531045397,14.039035,0.0538401771494153,121.92084,39.00422,3.09,0,12022313803531,55980.1529885302,1.07,30,637.387,3415.5,96872.601562,229,0,13.9,1.084,5.82,0
9183-3703,1138035063878,12022313803541042545,14.026096,0.0537905944289909,121.92085,39.00423,3.31,0,12022313803541,55980.1597456136,1.06,30,669.2,3407.69,98306.101562,253,0,9.1,1.036,5.61,0
9183-3703,1138035063878,12030113803511038615,14.02634,0.0542858043522218,121.92087,39.00425,2.71,0,12030113803511,55987.1147027891,1.11,30,582.588,3334.47,85432.398438,190,0,22.4,1.038,5.28,0
9183-3703,1138035063878,12030113803521039028,14.046036,0.0543683210531995,121.92087,39.00425,2.9,0,12030113803521,55987.1203007293,1.1,30,584.795,3307.95,83564.398438,185,0,4.8,1.049,5.26,0
9183-3703,1138035063878,12030113803531039037,14.030048,0.0542977853070092,121.92083,39.00423,2.84,0,12030113803531,55987.1259349655,1.09,30,570.347,3339.05,85156.796875,184,2,-1.6,1.071,5.3,0
9183-3703,1138035063878,12030113803541038371,14.035768,0.0543082326520218,121.92084,39.00423,2.94,0,12030113803541,55987.131673553,1.07,30,604.532,3332.02,84917.703125,186,0,23.4,1.065,5.16,0
9183-3703,1138035063878,12032813803511045522,14.029785,0.0530623395640024,121.92088,39.00423,2.98,0,12032813803511,56014.1668020718,1.03,40,584.729,3298.11,124366,236,0,17.2,1.074,5.9,0
9183-3703,1138035063878,12032813803521044524,14.016075,0.0530272595874778,121.92083,39.00422,2.95,0,12032813803521,56014.1757286921,1.04,40,584.708,3265.21,125913,240,2,20.8,1.065,5.91,0
9183-3703,1138035063878,12032813803531044934,14.021839,0.0530408005889515,121.92089,39.00423,3.11,0,12032813803531,56014.1846019908,1.05,40,565.675,3296.11,125312,237,2,9.2,1.069,5.84,0
9183-3703,1138035063878,12032813803541045518,14.040174,0.0530827662335142,121.92083,39.00422,3.01,0,12032813803541,56014.1935167707,1.06,40,596.076,3285.94,123480,222,0,11.1,1.04,5.75,0
9183-3703,1138035063878,12042713803511038258,14.043253,0.054031974184978,121.92083,39.00422,3.15,0,12042713803511,56044.1906468053,1.36,30,594.842,3255.95,91647.703125,202,0,7.6,1.118,5.33,0
9183-3703,1138035063878,12042713803521037150,14.03487,0.0540153484892298,121.9208,39.00423,3.09,0,12042713803521,56044.1992143751,1.41,30,590.414,3226.47,92081.5,203,0,-6.4,1.057,5.33,0
9183-3703,1138035063878,12042713803531036828,14.040471,0.0540527840703291,121.92084,39.00426,3.27,0,12042713803531,56044.2077154978,1.48,30,569.98,3261.11,91109.601562,200,0,11.3,1.09,5.2,0
9183-3703,1138035063878,12042713803541037072,14.052007,0.0541126830081761,121.9208,39.00421,3.22,0,12042713803541,56044.2163298265,1.55,30,599.594,3256.46,89590.296875,202,0,12.2,1.042,5.32,0
9183-3703,1138035063878,12100413803511041640,14.024475,0.053152079110679,121.92086,39.00423,2.99,0,12100413803511,56204.4601143634,1.37,40,705.959,3540.63,120552,183,0,36.9,1.062,5.26,0
9183-3703,1138035063878,12100413803521042190,14.006339,0.052994047161771,121.92086,39.00422,2.95,0,12100413803521,56204.4662124653,1.33,40,717.474,3511.11,127408,201,2,37.5,1.045,5.41,0
9183-3703,1138035063878,12100413803531042604,14.01217,0.0530044169341925,121.92086,39.00419,3.14,0,12100413803531,56204.4724164236,1.29,40,711.489,3546.65,126938,208,0,39.4,1.013,5.4,0
9183-3703,1138035063878,12100413803541041718,14.005735,0.0530918833732867,121.92081,39.00423,2.87,0,12100413803541,56204.4785778358,1.26,40,749.784,3540.18,123088,200,0,23.2,1.056,5.38,0
9183-3703,1138035063878,12101413803511044084,13.995697,0.0539104541963823,121.92085,39.00423,3.04,0,12101413803511,56214.4067133912,1.56,30,568.418,3499.51,94900.703125,225,0,22.2,1.094,5.54,0
9183-3703,1138035063878,12101413803521045056,14.010855,0.0539410539916521,121.92085,39.00417,3.09,0,12101413803521,56214.4153219215,1.49,30,598.935,3469.43,94063.296875,219,0,44.9,1.029,5.52,0
9183-3703,1138035063878,12101413803531045495,14.015284,0.0539387392733516,121.92086,39.00426,3.12,0,12101413803531,56214.4239479629,1.42,30,609.714,3503.96,94126.203125,220,2,42,1.054,5.58,0
9183-3703,1138035063878,12101413803541046070,13.980861,0.0538133004033041,121.92087,39.00425,2.91,0,12101413803541,56214.4325362849,1.37,30,673.169,3495.37,97645.203125,236,0,23.6,1.071,5.69,0
9183-3703,1138035063878,12102513803511035110,14.019229,0.0548905009410698,121.92085,39.00424,3.17,0,12102513803511,56225.3550058681,1.79,24,941.27,3526.3,73193.703125,174,2,53.6,1.064,4.94,0
9183-3703,1138035063878,12102513803521035191,14.01935,0.0548829989071721,121.92091,39.00421,3.14,0,12102513803521,56225.3590751619,1.74,24,995.107,3500.08,73327,174,0,40.7,1.055,4.93,0
9183-3703,1138035063878,12102513803531033567,14.016122,0.0548656803491637,121.92078,39.00415,3.45,0,12102513803531,56225.3631426043,1.7,24,1032.52,3538.1,73636.296875,177,0,9.5,1.103,4.97,0
9183-3703,1138035063878,12102513803541034848,14.029565,0.054903608212506,121.92086,39.00418,3.22,0,12102513803541,56225.3672295141,1.65,24,1116.95,3536,72961.796875,170,0,63.9,1.03,4.86,0
9183-3703,1138035063878,12111513803511037443,14.010698,0.0557962042741519,121.92086,39.00425,2.91,0,12111513803511,56246.3609522916,1.28,30,539.684,3345.25,59671.800781,192,0,35.1,1.074,5.24,0
9183-3703,1138035063878,12111513803521044833,13.998989,0.0539702811417022,121.92086,39.00421,2.97,0,12111513803521,56246.3677894678,1.24,30,536.485,3320.91,93275.101562,238,0,23.8,1.044,5.7,0
9183-3703,1138035063878,12111513803531045210,14.005515,0.0540379821288235,121.92087,39.00422,2.86,0,12111513803531,56246.3746222109,1.21,30,517.596,3362.01,91491.796875,229,0,23,1.062,5.68,0
9183-3703,1138035063878,12111513803541044259,13.990563,0.0541416348363144,121.92083,39.00422,3,0,12111513803541,56246.3814979168,1.19,30,547.06,3361.91,88871.296875,238,0,20.7,1.035,5.61,0
9183-3703,1138035063878,12120913803511049318,14.007771,0.0538618293106302,121.9208,39.00421,2.81,0,12120913803511,56270.4143409724,1.01,30,542.834,3358.53,96257.703125,231,0,19.6,1.05,5.84,0
9183-3703,1138035063878,12120913803521047787,14.013745,0.0538053278042193,121.92082,39.0042,2.86,0,12120913803521,56270.4195546876,1.01,30,540.729,3333.6,97876.398438,239,0,24.2,1.046,5.91,0
9183-3703,1138035063878,12120913803531047456,14.004147,0.0538785597003921,121.92084,39.00422,2.94,0,12120913803531,56270.4249063428,1.01,30,519.605,3374.83,95787.101562,234,2,16.6,1.089,5.72,0
9183-3703,1138035063878,12120913803541044287,14.060665,0.0546123577790825,121.92081,39.00424,2.86,0,12120913803541,56270.4305580324,1.01,30,548.517,3373.75,78426.601562,198,2,9.7,1.077,5.6,0
9183-3703,1138035063878,12122113803511045671,14.017636,0.0537915102910907,121.92086,39.00422,2.87,0,12122113803511,56282.31341147,1.1,30,599.416,3364.17,98279.296875,229,0,17.3,1.052,5.8,0
9183-3703,1138035063878,12122113803521043919,14.024802,0.0538019958351292,121.92087,39.00421,3.09,0,12122113803521,56282.3202996645,1.08,30,595.785,3340.41,97973.296875,223,0,24.3,1.06,5.65,0
9183-3703,1138035063878,12122113803531045375,14.007063,0.0537442952959369,121.92086,39.00421,2.93,0,12122113803531,56282.3272441318,1.07,30,579.424,3381.42,99677.5,237,0,17.9,1.05,5.82,0
9183-3703,1138035063878,12122113803541045843,14.029404,0.0538039825763036,121.9209,39.00422,3.14,0,12122113803541,56282.3341903472,1.05,30,607.824,3381.68,97915.5,232,0,3.7,1.047,5.7,0
9183-3703,1138035063878,13010313803511044102,14.02144,0.0539063963237783,121.92088,39.00421,3.1,0,13010313803511,56295.1997169908,1.44,30,606.164,3342.42,95012.703125,226,2,32.9,1.053,5.74,0
9183-3703,1138035063878,13010313803521043666,14.027346,0.0539054447386556,121.92078,39.00424,3.03,0,13010313803521,56295.2070568288,1.39,30,601.396,3318.34,95039,225,0,19.9,1.065,5.78,0
9183-3703,1138035063878,13010313803531043332,14.001629,0.0538158384708878,121.9208,39.00417,3.17,0,13010313803531,56295.2143346877,1.35,30,581.416,3359.27,97571.796875,241,0,24.8,1.059,5.7,0
9183-3703,1138035063878,13010313803541044828,14.020861,0.053861726698493,121.92085,39.00419,3.14,0,13010313803541,56295.2216418632,1.31,30,608.47,3360.46,96260.601562,233,2,56.3,1.04,5.77,0
9183-3703,1138035063878,13011513803511050966,14.004809,0.0528930633369441,121.92083,39.00422,2.86,0,13011513803511,56307.2356169213,1.12,40,595.118,3362.31,132144,257,0,39.2,1.062,6.13,0
9183-3703,1138035063878,13011513803521049607,14.018732,0.0529248801430229,121.92083,39.00421,2.92,0,13011513803521,56307.2409940742,1.11,40,593.865,3338.51,130620,247,0,26.3,1.069,6.07,0
9183-3703,1138035063878,13011513803531051023,14.001524,0.0528802356077602,121.92085,39.00422,2.9,0,13011513803531,56307.2464534839,1.09,40,575.661,3378.01,132767,254,2,25.6,1.073,6.07,0
9183-3703,1138035063878,13011513803541051343,14.01506,0.0529050566711876,121.92085,39.00422,3.01,0,13011513803541,56307.2519215507,1.08,40,607.751,3377.9,131566,247,0,26.5,1.075,5.98,0
9183-3703,1138035063878,13012213803511040878,14.014396,0.0538371010719092,121.92083,39.00425,2.8,0,13012213803511,56314.2080632406,1.15,30,620.162,3355.18,96960.5,193,2,22.2,1.089,5.48,0
9183-3703,1138035063878,13012213803521041477,14.003005,0.0538057510475725,121.92084,39.00422,2.72,0,13012213803521,56314.2176953359,1.12,30,617.406,3331.36,97864.101562,201,0,26.9,1.054,5.6,0
9183-3703,1138035063878,13012213803531041542,14.032359,0.0538619214171306,121.92082,39.00424,2.74,0,13012213803531,56314.2273318633,1.09,30,597.141,3373.17,96255.101562,182,2,18.3,1.029,5.44,0
9183-3703,1138035063878,13012213803541042623,13.991657,0.0537518337919506,121.92082,39.00421,2.81,0,13012213803541,56314.2370138308,1.07,30,629.368,3371.53,99452,213,2,29.8,1.057,5.5,0
9183-3703,1138035063878,13013113803511041247,13.997022,0.0537378064822483,121.92086,39.0042,2.98,0,13013113803511,56323.3033324885,1.01,30,582.672,3360.99,99872.296875,219,0,31,1.066,5.53,0
9183-3703,1138035063878,13013113803521040519,14.023681,0.0538465546152536,121.92085,39.00421,3.06,0,13013113803521,56323.3089870485,1.02,30,576.986,3330.78,96690.796875,201,0,9.9,1.08,5.46,0
9183-3703,1138035063878,13013113803531040522,14.000551,0.0537611942282438,121.92083,39.00423,2.87,0,13013113803531,56323.3148406134,1.02,30,557.547,3371.28,99173.203125,214,0,1.5,1.038,5.67,0
9183-3703,1138035063878,13013113803541040908,14.007896,0.0537810016843195,121.92088,39.0042,3.06,0,13013113803541,56323.3205045485,1.03,30,587.709,3370.3,98587.601562,209,0,34.6,1.036,5.52,0
9183-3703,1138035063878,13020713803511047556,14.000361,0.0538244858538262,121.92088,39.0042,3.06,0,13020713803511,56330.2260067244,1.02,30,551.012,3350.97,97322.398438,241,0,27.9,1.034,5.85,0
9183-3703,1138035063878,13020713803521047506,14.007204,0.0538659369946598,121.92083,39.00422,2.96,0,13020713803521,56330.2311627893,1.02,30,546.953,3326.03,96141.796875,233,0,27.9,1.045,5.88,0
9183-3703,1138035063878,13020713803531048628,14.006135,0.0538622400883801,121.92086,39.0042,3.06,0,13020713803531,56330.236311771,1.01,30,527.076,3366.73,96246.101562,234,0,30.7,1.055,5.85,0
9183-3703,1138035063878,13020713803541048321,14.006978,0.053873472009534,121.92083,39.00425,2.98,0,13020713803541,56330.2414663197,1.01,30,556.692,3366.94,95929.796875,240,0,22.2,1.027,5.86,0
9183-3703,1138035063878,13021813803511044827,13.991885,0.052869402959107,121.9208,39.00424,2.82,0,13021813803511,56341.1766117363,1.05,40,571.719,3343.23,133297,238,0,22.6,1.075,5.98,0
9183-3703,1138035063878,13021813803521045264,13.989665,0.052859736160887,121.92082,39.00422,2.73,0,13021813803521,56341.1827660881,1.04,40,569.822,3318.26,133773,241,0,20.9,1.022,6.01,0
9183-3703,1138035063878,13021813803531045382,13.992983,0.0528614580882984,121.92087,39.00419,2.85,0,13021813803531,56341.1889641321,1.03,40,549.64,3359.15,133688,240,0,23.1,1.035,5.99,0
9183-3703,1138035063878,13021813803541045553,13.997964,0.0528738906375285,121.92084,39.00424,2.86,0,13021813803541,56341.1951188425,1.02,40,579.45,3359.93,133077,238,0,11.2,1.044,6,0
9183-3703,1138035063878,13030513803511044133,14.005534,0.0539112922009585,121.92085,39.00422,2.98,0,13030513803511,56356.1539932638,1.02,30,560.156,3352.25,94877.601562,240,0,-3,1.024,5.88,0
