InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
8318-3704,1143053049552,15.06,0.06,197.89167,44.93313,55330.33036,0
8318-3704,1143053049552,15.06,0.06,197.89174,44.93321,55678.21308,0
8318-3704,1143053049552,15.05,0.06,197.89172,44.93321,55678.21876,0
8318-3704,1143053049552,15.08,0.06,197.89166,44.93323,55678.22450,0
8318-3704,1143053049552,15.08,0.06,197.89168,44.93328,55678.23021,0
8318-3704,1143053049552,15.05,0.06,197.89171,44.93328,55615.50114,0
8318-3704,1143053049552,15.03,0.06,197.89169,44.93331,55615.50618,0
8318-3704,1143053049552,15.06,0.06,197.89171,44.93327,55615.51131,0
8318-3704,1143053049552,15.07,0.06,197.89173,44.93328,55615.51639,0
8318-3704,1143053049552,15.06,0.06,197.89174,44.93323,55721.21169,0
8318-3704,1143053049552,15.09,0.06,197.89167,44.93317,55721.22036,0
8318-3704,1143053049552,15.09,0.06,197.89178,44.93321,55721.22900,0
8318-3704,1143053049552,15.07,0.06,197.89173,44.93320,55721.23775,0
8318-3704,1143053049552,17.16,0.09,197.89151,44.93318,55635.23921,0
8318-3704,1143053049552,15.11,0.07,197.89170,44.93328,55635.24240,0
8318-3704,1143053049552,15.64,0.09,197.89142,44.93321,55635.24557,0
8318-3704,1143053049552,15.04,0.07,197.89177,44.93320,55685.24216,0
8318-3704,1143053049552,16.25,0.09,197.89168,44.93313,55685.24929,0
8318-3704,1143053049552,15.10,0.06,197.89184,44.93328,55685.25609,0
8318-3704,1143053049552,15.08,0.06,197.89170,44.93323,55685.26267,0
8318-3704,1143053049552,15.08,0.06,197.89198,44.93308,55969.35684,0
8318-3704,1143053049552,15.11,0.06,197.89180,44.93336,55969.36141,0
8318-3704,1143053049552,15.10,0.06,197.89202,44.93309,55969.36592,0
8318-3704,1143053049552,15.12,0.06,197.89102,44.93361,55969.37050,0
8318-3704,1143053049552,15.06,0.06,197.89177,44.93308,56003.24820,0
8318-3704,1143053049552,15.09,0.06,197.89177,44.93297,56003.25665,0
8318-3704,1143053049552,15.08,0.06,197.89159,44.93376,56003.26510,0
8318-3704,1143053049552,15.08,0.06,197.89186,44.93308,56003.27356,0
8318-3704,1143053049552,15.05,0.06,197.89158,44.93367,56018.24927,0
8318-3704,1143053049552,15.09,0.06,197.89131,44.93375,56018.25727,0
8318-3704,1143053049552,15.07,0.06,197.89140,44.93354,56018.26533,0
8318-3704,1143053049552,15.09,0.06,197.89160,44.93362,56018.27326,0
8318-3704,1143053049552,15.06,0.06,197.89173,44.93330,56039.35794,0
8318-3704,1143053049552,15.08,0.06,197.89151,44.93336,56039.36414,0
8318-3704,1143053049552,15.07,0.06,197.89161,44.93352,56039.37038,0
8318-3704,1143053049552,15.09,0.06,197.89173,44.93348,56039.37662,0
8318-3704,1143053049552,15.10,0.06,197.89160,44.93349,56065.26617,0
8318-3704,1143053049552,15.06,0.06,197.89152,44.93359,56065.27283,0
8318-3704,1143053049552,15.08,0.06,197.89164,44.93333,56065.27952,0
8318-3704,1143053049552,15.11,0.06,197.89172,44.93312,56065.28625,0
8318-3704,1143053049552,15.06,0.06,197.89183,44.93311,56097.23784,0
8318-3704,1143053049552,15.07,0.06,197.89140,44.93359,56097.24586,0
8318-3704,1143053049552,15.08,0.06,197.89141,44.93339,56097.25393,0
8318-3704,1143053049552,15.07,0.06,197.89147,44.93345,56097.26196,0
8318-3704,1143053049552,15.04,0.06,197.89122,44.93395,56310.51027,0
8318-3704,1143053049552,15.04,0.06,197.89160,44.93327,56310.51604,0
8318-3704,1143053049552,15.08,0.06,197.89150,44.93359,56310.51947,0
8318-3704,1143053049552,15.08,0.06,197.89122,44.93376,56310.52292,0
8318-3704,1143053049552,15.06,0.06,197.89153,44.93350,56314.40826,0
8318-3704,1143053049552,15.05,0.06,197.89166,44.93339,56314.41915,0
8318-3704,1143053049552,15.09,0.06,197.89156,44.93366,56314.43003,0
8318-3704,1143053049552,15.08,0.06,197.89137,44.93378,56314.44088,0
8318-3704,1143053049552,15.07,0.06,197.89151,44.93370,56374.28437,0
8318-3704,1143053049552,15.07,0.06,197.89146,44.93361,56374.29062,0
8318-3704,1143053049552,15.07,0.06,197.89124,44.93388,56374.29686,0
8318-3704,1143053049552,15.09,0.06,197.89146,44.93375,56374.30312,0
8318-3704,1143053049552,15.09,0.06,197.89183,44.93329,55955.52645,0
8318-3704,1143053049552,15.08,0.06,197.89168,44.93315,55955.53322,0
8318-3704,1143053049552,15.09,0.06,197.89164,44.93345,55955.53998,0
8318-3704,1143053049552,15.08,0.06,197.89191,44.93302,55955.54675,0
8318-3704,1143053049552,15.13,0.06,197.89173,44.93319,56397.33975,0
8318-3704,1143053049552,15.05,0.06,197.89178,44.93324,56397.34710,0
8318-3704,1143053049552,15.09,0.06,197.89179,44.93325,56397.35450,0
8318-3704,1143053049552,15.06,0.06,197.89179,44.93323,56397.36180,0
8318-3704,1143053049552,15.09,0.06,197.89180,44.93325,56419.33439,0
8318-3704,1143053049552,15.09,0.06,197.89176,44.93321,56419.34235,0
8318-3704,1143053049552,15.07,0.06,197.89176,44.93324,56419.35044,0
8318-3704,1143053049552,15.09,0.06,197.89173,44.93321,56419.35854,0
8318-3704,1143053049552,15.05,0.06,197.89177,44.93325,56451.25817,0
8318-3704,1143053049552,15.07,0.06,197.89179,44.93321,56451.26378,0
8318-3704,1143053049552,15.08,0.06,197.89177,44.93322,56451.26943,0
8318-3704,1143053049552,15.02,0.06,197.89172,44.93318,56451.27508,0
9867-6104,1149053031169,14.24,0.06,220.88065,49.39315,53531.28172,0
9867-6104,1149053031169,14.20,0.06,220.88069,49.39313,53531.28898,0
9867-6104,1149053031169,14.25,0.06,220.88064,49.39314,53531.29623,0
9867-6104,1149053031169,14.23,0.06,220.88063,49.39317,53531.30349,0
9867-6104,1149053031169,14.26,0.06,220.88068,49.39319,53769.52256,0
9867-6104,1149053031169,14.24,0.06,220.88067,49.39314,53769.53155,0
9867-6104,1149053031169,14.22,0.06,220.88063,49.39317,53769.54063,0
9867-6104,1149053031169,14.26,0.06,220.88065,49.39313,53769.54986,0
9867-6104,1149053031169,14.21,0.07,220.88065,49.39308,53901.30943,0
9867-6104,1149053031169,14.26,0.07,220.88070,49.39315,53901.31046,0
9867-6104,1149053031169,14.29,0.07,220.88049,49.39314,53901.31152,0
9867-6104,1149053031169,14.11,0.07,220.88087,49.39309,53901.31253,0
9867-6104,1149053031169,14.23,0.05,220.88069,49.39315,53799.37873,0
9867-6104,1149053031169,14.24,0.05,220.88061,49.39318,53799.38653,0
9867-6104,1149053031169,14.23,0.05,220.88063,49.39317,53799.39416,0
9867-6104,1149053031169,14.23,0.05,220.88067,49.39317,53799.40210,0
9867-6104,1149053031169,14.23,0.05,220.88067,49.39315,53884.31412,0
9867-6104,1149053031169,14.23,0.05,220.88066,49.39316,53884.31957,0
9867-6104,1149053031169,14.25,0.06,220.88069,49.39313,53884.32508,0
9867-6104,1149053031169,14.20,0.05,220.88064,49.39318,53884.33049,0
9867-6104,1149053031169,14.25,0.05,220.88060,49.39313,54001.10213,0
9867-6104,1149053031169,14.26,0.05,220.88070,49.39312,54001.10591,0
9867-6104,1149053031169,14.24,0.05,220.88065,49.39318,54001.10968,0
9867-6104,1149053031169,14.27,0.05,220.88070,49.39315,54001.11345,0
9867-6104,1149053031169,14.23,0.06,220.88062,49.39313,54208.33184,0
9867-6104,1149053031169,14.22,0.06,220.88069,49.39315,54208.33878,0
9867-6104,1149053031169,14.24,0.06,220.88066,49.39317,54208.34571,0
9867-6104,1149053031169,14.25,0.06,220.88066,49.39313,54208.35264,0
9867-6104,1149053031169,14.23,0.05,220.88064,49.39319,54138.49931,0
9867-6104,1149053031169,14.26,0.05,220.88063,49.39316,54138.50368,0
9867-6104,1149053031169,14.26,0.05,220.88066,49.39315,54138.50803,0
9867-6104,1149053031169,14.23,0.05,220.88065,49.39314,54138.51239,0
9867-6104,1149053031169,14.22,0.05,220.88064,49.39317,54265.27526,0
9867-6104,1149053031169,14.22,0.05,220.88063,49.39317,54265.28719,0
9867-6104,1149053031169,14.23,0.05,220.88065,49.39318,54265.29542,0
9867-6104,1149053031169,14.24,0.05,220.88067,49.39318,54265.30360,0
9867-6104,1149053031169,14.28,0.06,220.88061,49.39320,54276.24752,0
9867-6104,1149053031169,14.27,0.06,220.88064,49.39314,54276.25304,0
9867-6104,1149053031169,14.27,0.06,220.88065,49.39319,54276.25857,0
9867-6104,1149053031169,14.27,0.06,220.88070,49.39316,54276.26413,0
9867-6104,1149053031169,14.18,0.05,220.88066,49.39317,54178.48138,0
9867-6104,1149053031169,14.25,0.05,220.88063,49.39316,54178.48763,0
9867-6104,1149053031169,14.22,0.05,220.88068,49.39316,54178.49381,0
9867-6104,1149053031169,14.23,0.05,220.88070,49.39316,54178.50003,0
9867-6104,1149053031169,14.24,0.05,220.88065,49.39318,54238.34937,0
9867-6104,1149053031169,14.26,0.06,220.88064,49.39317,54238.35438,0
9867-6104,1149053031169,14.22,0.05,220.88061,49.39314,54238.35936,0
9867-6104,1149053031169,14.24,0.05,220.88067,49.39314,54238.36432,0
9867-6104,1149053031169,14.24,0.05,220.88067,49.39317,54246.27595,0
9867-6104,1149053031169,14.26,0.05,220.88062,49.39318,54246.28415,0
9867-6104,1149053031169,14.27,0.05,220.88066,49.39317,54246.29244,0
9867-6104,1149053031169,14.25,0.05,220.88064,49.39315,54246.30065,0
9867-6104,1149053031169,14.20,0.05,220.88070,49.39314,54628.34248,0
9867-6104,1149053031169,14.23,0.05,220.88065,49.39315,54628.34591,0
9867-6104,1149053031169,14.22,0.05,220.88063,49.39315,54628.34937,0
9867-6104,1149053031169,14.24,0.05,220.88066,49.39316,54628.35283,0
9867-6104,1149053031169,14.26,0.05,220.88067,49.39363,54640.26330,0
9867-6104,1149053031169,14.25,0.06,220.88069,49.39352,54538.44741,0
9867-6104,1149053031169,14.25,0.06,220.88053,49.39353,54538.44788,0
9867-6104,1149053031169,14.21,0.05,220.88062,49.39334,54538.44836,0
9867-6104,1149053031169,14.22,0.06,220.88067,49.39360,54538.44883,0
9867-6104,1149053031169,14.26,0.05,220.88050,49.39318,54946.37858,0
9867-6104,1149053031169,14.26,0.05,220.88049,49.39314,54946.38496,0
9867-6104,1149053031169,14.24,0.05,220.88046,49.39314,54946.39134,0
9867-6104,1149053031169,14.24,0.05,220.88047,49.39315,54946.39771,0
9867-6104,1149053031169,14.23,0.06,220.88051,49.39309,55044.21569,0
9867-6104,1149053031169,14.26,0.06,220.88067,49.39321,55044.22269,0
9867-6104,1149053031169,14.27,0.06,220.88052,49.39314,55044.22959,0
9867-6104,1149053031169,14.25,0.06,220.88048,49.39321,55044.23652,0
9867-6104,1149053031169,14.19,0.05,220.88052,49.39318,54876.43262,0
9867-6104,1149053031169,14.22,0.06,220.88050,49.39315,54876.43803,0
9867-6104,1149053031169,14.21,0.06,220.88050,49.39313,54876.44350,0
9867-6104,1149053031169,14.23,0.06,220.88050,49.39317,54876.44898,0
9867-6104,1149053031169,14.23,0.05,220.88051,49.39312,54862.40791,0
9867-6104,1149053031169,14.21,0.05,220.88050,49.39312,54862.41899,0
9867-6104,1149053031169,14.23,0.05,220.88053,49.39313,54862.43004,0
9867-6104,1149053031169,14.20,0.05,220.88049,49.39314,54862.44119,0
9867-6104,1149053031169,14.24,0.06,220.88049,49.39314,55018.21325,0
9867-6104,1149053031169,14.25,0.06,220.88048,49.39312,55018.21721,0
9867-6104,1149053031169,14.27,0.06,220.88058,49.39318,55018.22114,0
9867-6104,1149053031169,14.28,0.06,220.88052,49.39311,55018.22512,0
9867-6104,1149053031169,14.23,0.05,220.88050,49.39314,55005.24865,0
9867-6104,1149053031169,14.21,0.05,220.88052,49.39316,55005.25597,0
9867-6104,1149053031169,14.20,0.05,220.88048,49.39311,55005.26326,0
9867-6104,1149053031169,14.19,0.05,220.88048,49.39318,55005.27048,0
9867-6104,1149053031169,14.21,0.06,220.88049,49.39313,54892.38654,0
9867-6104,1149053031169,14.21,0.06,220.88051,49.39315,54892.39378,0
9867-6104,1149053031169,14.22,0.06,220.88049,49.39315,54892.40101,0
9867-6104,1149053031169,14.22,0.06,220.88051,49.39319,54892.40822,0
9867-6104,1149053031169,14.21,0.05,220.88045,49.39317,54908.31185,0
9867-6104,1149053031169,14.22,0.05,220.88051,49.39314,54908.31672,0
9867-6104,1149053031169,14.20,0.05,220.88051,49.39316,54908.32161,0
9867-6104,1149053031169,14.22,0.05,220.88053,49.39314,54908.32651,0
9867-6104,1149053031169,14.22,0.06,220.88049,49.39316,54915.40844,0
9867-6104,1149053031169,14.26,0.06,220.88052,49.39310,54915.41129,0
9867-6104,1149053031169,14.22,0.06,220.88052,49.39316,54915.41426,0
9867-6104,1149053031169,14.23,0.06,220.88051,49.39317,54915.41723,0
9867-6104,1149053031169,14.22,0.05,220.88046,49.39312,54981.30589,0
9867-6104,1149053031169,14.22,0.05,220.88051,49.39314,54981.31205,0
9867-6104,1149053031169,14.24,0.05,220.88047,49.39313,54981.31822,0
9867-6104,1149053031169,14.23,0.05,220.88047,49.39313,54981.32433,0
9867-6104,1149053031169,14.23,0.05,220.88049,49.39318,55297.33112,0
9867-6104,1149053031169,14.21,0.05,220.88052,49.39315,55297.33690,0
9867-6104,1149053031169,14.23,0.05,220.88051,49.39317,55297.34271,0
9867-6104,1149053031169,14.22,0.05,220.88051,49.39316,55297.34854,0
9867-6104,1149053031169,14.19,0.05,220.88049,49.39317,55360.24843,0
9867-6104,1149053031169,14.20,0.05,220.88048,49.39312,55360.25422,0
9867-6104,1149053031169,14.21,0.05,220.88048,49.39315,55360.26001,0
9867-6104,1149053031169,14.19,0.05,220.88051,49.39314,55360.26573,0
9867-6104,1149053031169,14.27,0.06,220.88051,49.39314,55281.37039,0
9867-6104,1149053031169,14.30,0.06,220.88048,49.39305,55281.37392,0
9867-6104,1149053031169,14.25,0.06,220.88047,49.39308,55281.37751,0
9867-6104,1149053031169,14.24,0.06,220.88048,49.39308,55281.38105,0
9867-6104,1149053031169,14.23,0.05,220.88048,49.39314,55327.38270,0
9867-6104,1149053031169,14.22,0.05,220.88049,49.39314,55327.38862,0
9867-6104,1149053031169,14.21,0.05,220.88052,49.39313,55327.39442,0
9867-6104,1149053031169,14.22,0.05,220.88044,49.39315,55327.40023,0
9867-6104,1149053031169,14.25,0.05,220.88046,49.39310,55721.24800,0
9867-6104,1149053031169,14.23,0.05,220.88046,49.39310,55721.25605,0
9867-6104,1149053031169,14.21,0.05,220.88046,49.39310,55721.26417,0
9867-6104,1149053031169,14.21,0.05,220.88048,49.39311,55721.27230,0
9867-6104,1149053031169,14.23,0.06,220.88052,49.39313,55635.41593,0
9867-6104,1149053031169,14.25,0.06,220.88050,49.39313,55635.41955,0
9867-6104,1149053031169,14.22,0.06,220.88050,49.39316,55635.42318,0
9867-6104,1149053031169,14.23,0.06,220.88050,49.39317,55635.42678,0
9867-6104,1149053031169,14.24,0.05,220.88044,49.39315,55682.35795,0
9867-6104,1149053031169,14.23,0.05,220.88050,49.39311,55682.36480,0
9867-6104,1149053031169,14.25,0.05,220.88047,49.39309,55682.37175,0
9867-6104,1149053031169,14.24,0.05,220.88043,49.39311,55682.37859,0
9867-6104,1149053031169,14.25,0.05,220.88045,49.39310,56065.35374,0
9867-6104,1149053031169,14.24,0.05,220.88047,49.39308,56065.36049,0
9867-6104,1149053031169,14.26,0.05,220.88048,49.39310,56065.36732,0
9867-6104,1149053031169,14.24,0.05,220.88047,49.39307,56065.37410,0
9867-6104,1149053031169,14.25,0.06,220.88050,49.39307,56076.30861,0
9867-6104,1149053031169,14.22,0.06,220.88052,49.39313,56076.31561,0
9867-6104,1149053031169,14.24,0.06,220.88051,49.39306,56076.32288,0
9867-6104,1149053031169,14.23,0.06,220.88050,49.39309,56076.33015,0
9867-6104,1149053031169,14.21,0.05,220.88046,49.39307,56092.28022,0
9867-6104,1149053031169,14.23,0.05,220.88045,49.39309,56092.28825,0
9867-6104,1149053031169,14.24,0.05,220.88043,49.39313,56092.29624,0
9867-6104,1149053031169,14.22,0.05,220.88050,49.39311,56092.30428,0
9867-6104,1149053031169,14.25,0.05,220.88046,49.39305,56126.21587,0
9867-6104,1149053031169,14.24,0.05,220.88046,49.39312,56126.22150,0
9867-6104,1149053031169,14.22,0.05,220.88047,49.39308,56126.22709,0
9867-6104,1149053031169,14.23,0.05,220.88048,49.39311,56126.23278,0
9867-6104,1149053031169,14.23,0.06,220.88030,49.39310,56191.10762,0
9867-6104,1149053031169,14.23,0.06,220.88041,49.39307,56191.11269,0
9867-6104,1149053031169,14.26,0.06,220.88052,49.39306,56191.11787,0
9867-6104,1149053031169,14.27,0.06,220.88042,49.39307,56191.12436,0
9867-6104,1149053031169,14.26,0.05,220.88045,49.39311,56375.36905,0
9867-6104,1149053031169,14.25,0.05,220.88052,49.39314,56375.37527,0
9867-6104,1149053031169,14.25,0.05,220.88051,49.39312,56375.38153,0
9867-6104,1149053031169,14.26,0.05,220.88047,49.39308,56375.38775,0
9867-6104,1149053031169,14.26,0.05,220.88048,49.39308,56397.37009,0
9867-6104,1149053031169,14.23,0.05,220.88048,49.39311,56397.37745,0
9867-6104,1149053031169,14.23,0.05,220.88048,49.39311,56397.38483,0
9867-6104,1149053031169,14.24,0.05,220.88048,49.39312,56397.39224,0
9867-6104,1149053031169,14.31,0.06,220.88060,49.39312,56421.32051,0
9867-6104,1149053031169,14.22,0.06,220.88049,49.39311,56421.32623,0
9867-6104,1149053031169,14.25,0.06,220.88046,49.39309,56421.33190,0
9867-6104,1149053031169,14.22,0.05,220.88047,49.39312,56421.33759,0
9867-6104,1149053031169,14.25,0.05,220.88047,49.39309,56434.28603,0
9867-6104,1149053031169,14.23,0.05,220.88046,49.39312,56434.28941,0
9867-6104,1149053031169,14.24,0.05,220.88048,49.39310,56434.29599,0
9867-6104,1149053031169,14.26,0.05,220.88044,49.39312,56434.29936,0
9867-6104,1149053031169,14.26,0.05,220.88055,49.39312,56449.31004,0
9867-6104,1149053031169,14.29,0.06,220.88047,49.39310,56449.31570,0
9867-6104,1149053031169,14.22,0.05,220.88050,49.39312,56449.32133,0
9867-6104,1149053031169,14.21,0.05,220.88049,49.39315,56449.32702,0
9867-6104,1149053031169,14.23,0.06,220.88048,49.39304,56471.19782,0
9867-6104,1149053031169,14.24,0.06,220.88053,49.39307,56471.20452,0
9867-6104,1149053031169,14.23,0.06,220.88049,49.39308,56471.21130,0
9867-6104,1149053031169,14.23,0.06,220.88058,49.39302,56471.21805,0
11954-1901,1152045053578,15.12,0.06,196.58754,53.30654,53769.43980,0
11954-1901,1152045053578,15.13,0.06,196.58747,53.30651,53769.44805,0
11954-1901,1152045053578,15.12,0.06,196.58743,53.30656,53769.45631,0
11954-1901,1152045053578,15.11,0.06,196.58750,53.30646,53769.46459,0
11954-1901,1152045053578,15.07,0.09,196.58744,53.30649,53890.33336,0
11954-1901,1152045053578,15.06,0.09,196.58743,53.30649,53890.33436,0
11954-1901,1152045053578,15.15,0.09,196.58755,53.30654,53890.33538,0
11954-1901,1152045053578,15.17,0.09,196.58775,53.30659,53890.33638,0
11954-1901,1152045053578,15.06,0.09,196.58759,53.30646,53901.27499,0
11954-1901,1152045053578,15.10,0.09,196.58749,53.30654,53901.27599,0
11954-1901,1152045053578,15.09,0.09,196.58742,53.30654,53901.27697,0
11954-1901,1152045053578,15.08,0.09,196.58747,53.30654,53901.27797,0
11954-1901,1152045053578,15.11,0.06,196.58746,53.30654,53884.26490,0
11954-1901,1152045053578,15.10,0.06,196.58745,53.30651,53884.27041,0
11954-1901,1152045053578,15.11,0.06,196.58745,53.30647,53884.27592,0
11954-1901,1152045053578,15.12,0.06,196.58752,53.30653,53884.28143,0
11954-1901,1152045053578,15.08,0.06,196.58748,53.30654,54204.37055,0
11954-1901,1152045053578,15.07,0.06,196.58755,53.30651,54204.37548,0
11954-1901,1152045053578,15.08,0.06,196.58745,53.30651,54204.38037,0
11954-1901,1152045053578,15.09,0.06,196.58745,53.30648,54204.38525,0
11954-1901,1152045053578,15.06,0.06,196.58758,53.30650,54138.44172,0
11954-1901,1152045053578,15.07,0.06,196.58755,53.30652,54138.44665,0
11954-1901,1152045053578,15.10,0.06,196.58745,53.30651,54138.45157,0
11954-1901,1152045053578,15.12,0.06,196.58750,53.30655,54138.45650,0
11954-1901,1152045053578,15.08,0.06,196.58752,53.30655,54158.36497,0
11954-1901,1152045053578,15.09,0.06,196.58746,53.30651,54158.37049,0
11954-1901,1152045053578,15.08,0.06,196.58754,53.30657,54158.37602,0
11954-1901,1152045053578,15.09,0.06,196.58753,53.30659,54158.38154,0
11954-1901,1152045053578,15.05,0.06,196.58750,53.30654,54270.26029,0
11954-1901,1152045053578,15.07,0.06,196.58750,53.30651,54270.26900,0
11954-1901,1152045053578,15.08,0.06,196.58751,53.30649,54270.27774,0
11954-1901,1152045053578,15.07,0.06,196.58742,53.30645,54270.28645,0
11954-1901,1152045053578,15.08,0.06,196.58749,53.30655,54279.24763,0
11954-1901,1152045053578,15.12,0.06,196.58749,53.30646,54279.25199,0
11954-1901,1152045053578,15.12,0.06,196.58745,53.30651,54279.25634,0
11954-1901,1152045053578,15.10,0.06,196.58745,53.30657,54279.26069,0
11954-1901,1152045053578,15.07,0.06,196.58746,53.30652,54177.26595,0
11954-1901,1152045053578,15.07,0.06,196.58747,53.30651,54177.27363,0
11954-1901,1152045053578,15.06,0.06,196.58753,53.30649,54177.28133,0
11954-1901,1152045053578,15.07,0.06,196.58751,53.30649,54177.28898,0
11954-1901,1152045053578,15.10,0.06,196.58753,53.30649,54238.31000,0
11954-1901,1152045053578,15.11,0.06,196.58741,53.30652,54238.31492,0
11954-1901,1152045053578,15.10,0.06,196.58749,53.30652,54238.31985,0
11954-1901,1152045053578,15.07,0.06,196.58743,53.30650,54238.32475,0
11954-1901,1152045053578,15.12,0.06,196.58738,53.30660,54515.30572,0
11954-1901,1152045053578,15.05,0.06,196.58708,53.30667,54515.30835,0
11954-1901,1152045053578,15.06,0.06,196.58782,53.30632,54515.31103,0
11954-1901,1152045053578,15.08,0.06,196.58741,53.30643,54515.31367,0
11954-1901,1152045053578,15.10,0.06,196.58746,53.30648,54946.35810,0
11954-1901,1152045053578,15.04,0.06,196.58742,53.30653,54946.36356,0
11954-1901,1152045053578,15.10,0.06,196.58739,53.30649,54946.36896,0
11954-1901,1152045053578,15.09,0.06,196.58727,53.30645,54946.37441,0
11954-1901,1152045053578,15.08,0.06,196.58735,53.30637,54862.32484,0
11954-1901,1152045053578,15.07,0.06,196.58744,53.30651,54862.33032,0
11954-1901,1152045053578,15.12,0.06,196.58747,53.30641,54862.33573,0
11954-1901,1152045053578,15.11,0.06,196.58744,53.30644,54862.34119,0
11954-1901,1152045053578,15.08,0.06,196.58745,53.30645,54892.38110,0
11954-1901,1152045053578,15.12,0.06,196.58744,53.30646,54892.38832,0
11954-1901,1152045053578,15.10,0.06,196.58744,53.30649,54892.39554,0
11954-1901,1152045053578,15.12,0.06,196.58737,53.30655,54892.40277,0
11954-1901,1152045053578,15.14,0.06,196.58739,53.30638,54908.29667,0
11954-1901,1152045053578,15.07,0.06,196.58742,53.30653,54908.30039,0
11954-1901,1152045053578,15.17,0.06,196.58750,53.30637,54908.30413,0
11954-1901,1152045053578,15.16,0.06,196.58736,53.30648,54908.30787,0
11954-1901,1152045053578,15.10,0.06,196.58749,53.30648,54915.47413,0
11954-1901,1152045053578,15.11,0.06,196.58737,53.30646,54915.48135,0
11954-1901,1152045053578,15.11,0.06,196.58743,53.30648,54915.48859,0
11954-1901,1152045053578,15.10,0.06,196.58741,53.30649,54915.49583,0
11954-1901,1152045053578,15.14,0.06,196.58738,53.30648,54978.28511,0
11954-1901,1152045053578,15.13,0.06,196.58739,53.30647,54978.29055,0
11954-1901,1152045053578,15.13,0.06,196.58734,53.30651,54978.29605,0
11954-1901,1152045053578,15.12,0.06,196.58745,53.30648,54978.30152,0
11954-1901,1152045053578,15.12,0.06,196.58733,53.30656,55291.38952,0
11954-1901,1152045053578,15.11,0.06,196.58732,53.30669,55291.39307,0
11954-1901,1152045053578,15.11,0.06,196.58735,53.30642,55291.39665,0
11954-1901,1152045053578,15.14,0.06,196.58721,53.30662,55291.40022,0
11954-1901,1152045053578,15.09,0.06,196.58744,53.30651,55297.27444,0
11954-1901,1152045053578,15.09,0.06,196.58749,53.30651,55297.28208,0
11954-1901,1152045053578,15.12,0.06,196.58742,53.30651,55297.28998,0
11954-1901,1152045053578,15.11,0.06,196.58740,53.30652,55297.29814,0
11954-1901,1152045053578,15.13,0.06,196.58736,53.30646,55269.26981,0
11954-1901,1152045053578,15.10,0.06,196.58761,53.30636,55269.27497,0
11954-1901,1152045053578,15.12,0.06,196.58760,53.30646,55269.28019,0
11954-1901,1152045053578,15.06,0.06,196.58728,53.30672,55269.28542,0
11954-1901,1152045053578,15.12,0.06,196.58734,53.30639,55275.24565,0
11954-1901,1152045053578,15.11,0.06,196.58711,53.30644,55275.25097,0
11954-1901,1152045053578,15.11,0.06,196.58722,53.30651,55275.25623,0
11954-1901,1152045053578,15.12,0.06,196.58731,53.30647,55275.26146,0
11954-1901,1152045053578,15.08,0.06,196.58706,53.30645,55281.28338,0
11954-1901,1152045053578,15.10,0.06,196.58729,53.30660,55281.28657,0
11954-1901,1152045053578,15.12,0.06,196.58703,53.30649,55281.28973,0
11954-1901,1152045053578,15.04,0.06,196.58710,53.30655,55281.29293,0
11954-1901,1152045053578,15.07,0.06,196.58737,53.30643,55330.30513,0
11954-1901,1152045053578,15.10,0.06,196.58740,53.30647,55330.31194,0
11954-1901,1152045053578,15.12,0.06,196.58736,53.30654,55330.31886,0
11954-1901,1152045053578,15.12,0.06,196.58740,53.30651,55330.32576,0
11954-1901,1152045053578,15.09,0.06,196.58724,53.30647,55722.21008,0
11954-1901,1152045053578,15.10,0.06,196.58727,53.30643,55722.21633,0
11954-1901,1152045053578,15.10,0.06,196.58716,53.30652,55722.22265,0
11954-1901,1152045053578,15.07,0.06,196.58731,53.30649,55722.22890,0
11954-1901,1152045053578,15.10,0.06,196.58739,53.30648,55635.40246,0
11954-1901,1152045053578,15.03,0.07,196.58735,53.30637,55635.40563,0
11954-1901,1152045053578,15.08,0.06,196.58735,53.30649,55635.40884,0
11954-1901,1152045053578,15.09,0.06,196.58737,53.30647,55635.41203,0
11954-1901,1152045053578,15.14,0.06,196.58727,53.30646,55687.25383,0
11954-1901,1152045053578,15.09,0.06,196.58722,53.30649,55687.25960,0
11954-1901,1152045053578,15.10,0.06,196.58727,53.30649,55687.26537,0
11954-1901,1152045053578,15.11,0.06,196.58721,53.30646,55687.27108,0
11954-1901,1152045053578,15.09,0.06,196.58710,53.30641,55928.49424,0
11954-1901,1152045053578,15.11,0.06,196.58727,53.30659,55928.50360,0
11954-1901,1152045053578,15.11,0.06,196.58723,53.30658,55928.51286,0
11954-1901,1152045053578,15.12,0.06,196.58753,53.30629,55928.52212,0
11954-1901,1152045053578,15.10,0.06,196.58746,53.30626,55969.35855,0
11954-1901,1152045053578,15.13,0.06,196.58742,53.30650,55969.36313,0
11954-1901,1152045053578,15.15,0.06,196.58742,53.30621,55969.36765,0
11954-1901,1152045053578,15.11,0.06,196.58720,53.30666,55969.37218,0
11954-1901,1152045053578,15.18,0.06,196.58770,53.30644,56019.25182,0
11954-1901,1152045053578,15.11,0.06,196.58770,53.30619,56019.25924,0
11954-1901,1152045053578,15.25,0.06,196.58762,53.30630,56019.26670,0
11954-1901,1152045053578,15.11,0.06,196.58768,53.30650,56019.27409,0
11954-1901,1152045053578,15.13,0.06,196.58733,53.30653,56044.30851,0
11954-1901,1152045053578,15.13,0.06,196.58762,53.30679,56044.31597,0
